,corp_code,corp_name,stock_code
1161,01326792,비투엔,307870
1162,01185566,휴엠앤씨,263920
1163,00924931,엔비알모션,0004V0
1164,00788737,이퓨쳐,134060
1165,01584183,퀄리타스반도체,432720
1166,00803425,코리아에프티,123410
1167,00180263,리더스코스메틱,016100
1168,01902990,KB제32호스팩,0037T0
1169,00653194,앱토크롬,109960
1170,00888347,휴젤,145020
1171,00136165,스페코,013810
1172,01436479,토마토시스템,393210
1173,01508855,블리츠웨이엔터테인먼트,369370
1174,01511558,네오이뮨텍,950220
1175,01555215,스마트레이더시스템,424960
1176,01575839,플라즈맵,405000
1177,00896753,에코글로우,159910
1178,01201970,셀레스트라,352770
1179,00580667,S&K폴리텍,091340
1180,00995993,DXVX,180400
1181,00318662,CNT85,056730
1182,00147772,정원엔시스,045510
1183,01706794,아이언디바이스,464500
1184,01265251,압타머사이언스,291650
1185,00605124,알파칩스,117670
1186,00144012,원풍,008370
1187,01138364,더핑크퐁컴퍼니,403850
1188,01573284,코닉오토메이션,391710
1189,00392691,포니링크,064800
1190,01786958,큐리오시스,494120
1191,01203659,이뮨온시아,424870
1192,00147152,유니크,011320
1193,00366942,미코,059090
1194,00369569,비케이홀딩스,050090
1195,01251595,압타바이오,293780
1196,01869710,인벤테라,0007J0
1197,00681249,씨유메디칼,115480
1198,00620868,아이티센글로벌,124500
1199,00506294,가비아,079940
1200,00923792,내츄럴엔도텍,168330
1201,01429840,아이티아이즈,372800
1202,00493325,에이엘티,172670
1203,00267942,큐캐피탈,016600
1204,00535746,컴투스홀딩스,063080
1205,00261054,EG,037370
1206,01194607,비츠로넥스텍,488900
1207,00120906,에스아이리소스,065420
1208,00399694,SOOP,067160
1209,00158024,KBI메탈,024840
1210,00173449,빌리언스,044480
1211,00256502,에이텍,045660
1212,00271501,코아시아,045970
1213,00276083,피노,033790
1214,00305570,코스리거글로벌,043710
1215,00357607,케이피티유,054410
1216,00371740,디티씨,066670
1217,00404941,한텍,098070
1218,00409964,하이텍팜,106190
1219,00530413,더코디,224060
1220,01041828,JTC,950170
1221,00160010,한국큐빅,021650
1222,01221752,지에프씨생명과학,388610
1223,01504211,라메디텍,462510
1224,00411808,제이오,418550
1225,01964246,키움히어로제2호스팩,0131D0
1226,00407036,선바이오,067370
1227,01315042,시선AI,340810
1228,00541437,코렌텍,104540
1229,00554352,아이큐어,175250
1230,00619640,에코앤드림,101360
1231,00787057,휴맥스,115160
1232,00813389,베셀,177350
1233,00842619,리가켐바이오,141080
1234,01116502,아티스트컴퍼니,321820
1235,01141599,차백신연구소,261780
1236,01210190,모비릭스,348030
1237,01276901,엔피,291230
1238,01381391,에스피소프트,443670
1239,01445024,한패스,408470
1240,01299106,우듬지팜,403490
1241,01513699,포바이포,389140
1242,00867849,오파스넷,173130
1243,00525679,차바이오텍,085660
1244,01053540,퓨쳐켐,220100
1245,00356802,큐렉소,060280
1246,01035678,링크드,193250
1247,01049422,썸에이지,208640
1248,01236532,와이즈버즈,273060
1249,00298270,안랩,053800
1250,00367482,빛과전자,069540
1251,00876865,네오오토,212560
1252,00111218,KD,044180
1253,01223219,에이에프더블류,312610
1254,01227039,파라택시스코리아,288330
1255,00479705,케스피온,079190
1256,01042650,큐리언트,115180
1257,01573336,토모큐브,475960
1258,01875146,신한제16호스팩,496070
1259,01089350,켐트로스,220260
1260,01359815,한울반도체,320000
1261,01020843,원익피앤이,217820
1262,00336297,고려신용정보,049720
1263,00815095,우리이앤엘하루틴,153490
1264,00556712,힘스,238490
1265,01409095,비트맥스,377030
1266,01026616,지구홀딩스,221800
1267,01514698,엑스플러스,373200
1268,00925374,윤성에프앤씨,372170
1269,01109955,링크제니시스,219420
1270,00660033,씨엔플러스,115530
1271,00219440,휴맥스홀딩스,028080
1272,01335930,티움바이오,321550
1273,00384717,비엘팜텍,065170
1274,00532855,한국유니온제약,080720
1275,00370200,아이로보틱스,066430
1276,00445160,APS이노베이션,079810
1277,00462121,LIG아큐버,073490
1278,01514227,씨어스,458870
1279,01267222,에피소드컴퍼니,317530
1280,01516890,E8,418620
1281,01307593,에이아이코리아,364950
1282,01110474,풍전약품,298060
1283,00378363,3S,060310
1284,00761183,신성에스티,416180
1285,00938721,필옵틱스,161580
1286,00308559,코디,080530
1287,00442570,제우스,079370
1288,01639508,뉴엔AI,463020
1289,01450938,지에프아이,493330
1290,01565054,그래피,318060
1291,00608802,텔콘RF제약,200230
1292,00911229,라온로보틱스,232680
1293,00268251,다산네트웍스,039560
1294,00874168,싸이닉솔루션,234030
1295,00770312,마니커에프앤지,195500
1296,01152586,유일로보틱스,388720
1297,00608699,탑코미디어,134580
1298,00610083,비아트론,141000
1299,00486097,KT나스미디어,089600
1300,00136004,신라에스지,025870
1301,00220057,GC메디아이,032620
1302,00405278,KG파이낸셜,046440
1303,00363510,제이케이시냅스,060230
1304,00129615,상보,027580
1305,01029394,에코마케팅,230360
1306,01073261,동방메디컬,240550
1307,01359736,프로이천,321260
1308,00226352,케이엠더블유,032500
1309,01497373,아이엠비디엑스,461030
1310,00270113,멕아이씨에스,058110
1311,00112457,대주산업,003310
1312,01587056,엔젯,419080
1313,00110884,엠젠솔루션,032790
1314,01636565,루미르,474170
1315,01023318,센코,347000
1316,00364467,드림어스컴퍼니,060570
1317,00595182,아톤,158430
1318,01114586,셀레믹스,331920
1319,01050738,솔트룩스,304100
1320,00598198,컴퍼니케이,307930
1321,00867034,듀켐바이오,176750
1322,00199988,SY동아,041930
1323,01160974,바이오에프디엔씨,251120
1324,01284876,인스피언,465480
1325,00306870,손오공,066910
1326,01910324,교보18호스팩,0041B0
1327,01577952,지투지바이오,456160
1328,01084364,다산디엠씨,208860
1329,00273110,에스티큐브,052020
1330,01489648,솔브레인,357780
1331,01573381,레이저쎌,412350
1332,01110678,유틸렉스,263050
1333,00260745,서울평가정보,036120
1334,01230255,한울앤제주,276730
1335,01718407,블랙야크아이앤씨,478560
1336,00535375,키네마스터,139670
1337,00370918,케이디켐,221980
1338,00102353,경창산업,024910
1339,00488989,한양디지텍,078350
1340,00159342,한국정보통신,025770
1341,01242241,샌즈랩,411080
1342,00531014,유진테크,084370
